Nimi_suom,Nimi_ruots,Kunta
Pohjoisesplanadi,Norra Esplanaden,Helsinki
Pohjoishuhdankuja,Norrsvedsgränden,Helsinki
Pohjoiskaari,Norrsvängen,Helsinki
Pohjoisniementie,Norruddsvägen,Helsinki
Pohjoisranta,Norra kajen,Helsinki
Pohjolankatu,Pohjolagatan,Helsinki
Poiju,Bojen,Helsinki
Poijukuja,Bojgränden,Helsinki
Poijupolku,Bojstigen,Helsinki
Poijutie,Bojvägen,Helsinki
Poikasaartentie,Pojkholmsvägen,Helsinki
Pomeranssikuja,Pomeransgränden,Helsinki
Porekuja,Brusgränden,Helsinki
Porintie,Björneborgsvägen,Helsinki
Porkkalankatu,Porkalagatan,Helsinki
Pormestarinrinne,Borgmästarebrinken,Helsinki
Pornaistenkuja,Borgnäsgränden,Helsinki
Porrastie,Trappvägen,Helsinki
Porslahdenkuja,Porslaxgränden,Helsinki
Porslahdentie,Porslaxvägen,Helsinki
Porthaninkatu,Porthansgatan,Helsinki
Portimopolku,Vesslestigen,Helsinki
Porttikuja,Portgränden,Helsinki
Porttirinne,Portbrinken,Helsinki
Porttirinteenpolku,Portbrinksstigen,Helsinki
Porttitie,Portvägen,Helsinki
Porvarintie,Borgarvägen,Helsinki
Porvoonkatu,Borgågatan,Helsinki
Posetiivarinkuja,Positivhalargränden,Helsinki
Posliinikatu,Porslinsgatan,Helsinki
Posliinipiha,Porslinsgården,Helsinki
Postintaival,Postrutten,Helsinki
Potmäenpolku,Pottbackastigen,Helsinki
Poutamäentie,Värmobackavägen,Helsinki
Poutunkuja,Pouttugränden,Helsinki
Poutuntie,Pouttuvägen,Helsinki
Prammikuja,Bramgränden,Helsinki
Prikikuja,Briggränden,Helsinki
Prikitie,Briggvägen,Helsinki
Prinsessantie,Prinsessvägen,Helsinki
Prinssintie,Prinsvägen,Helsinki
Professorintie,Professorvägen,Helsinki
Pronssitie,Bronsvägen,Helsinki
Topiaksentie,Tobiasvägen,Helsinki
Tuohipolku,Näverstigen,Helsinki
Tuohuskuja,Blossgränden,Helsinki
Tuohustie,Blossvägen,Helsinki
Tuomaankuja,Tuomasgränden,Helsinki
Tuomarinkyläntie,Domarbyvägen,Helsinki
Tuomipolku,Häggstigen,Helsinki
Tuonelankuja,Tuonelagränden,Helsinki
Tuoppikuja,Stopgränd,Helsinki
Tupasaarentie,Stugövägen,Helsinki
Tupasvillanpolku,Ängsullsstigen,Helsinki
Tupavuori,Stugberget,Helsinki
Turilaskuja,Majbaggegränden,Helsinki
Turkhaudantie,Turkhautavägen,Helsinki
Turkismiehenkuja,Skinnhandlargränden,Helsinki
Turkismiehentie,Skinnhandlarvägen,Helsinki
Tursontie,Tursovägen,Helsinki
Turunlinnantie,Åbohusvägen,Helsinki
Turvapolku,Värnstigen,Helsinki
Turvekuja,Torvgränden,Helsinki
Tuubakuja,Tubagränden,Helsinki
Tuubapolku,Tubastigen,Helsinki
Tuukkalankuja,Tuukkalagränden,Helsinki
Tuukkalantie,Tuukkalavägen,Helsinki
Tuulaspolku,Ljusterstigen,Helsinki
Tuulenpesänkuja,Trollkvastsgränden,Helsinki
Tuulenpesänpolku,Trollkvaststigen,Helsinki
Tuulenpesäntie,Trollkvastvägen,Helsinki
Tuulensuunkuja,Tuulensuugränden,Helsinki
Tuulensuuntori,Tuulensuutorget,Helsinki
Tuulilasintie,Vindrutevägen,Helsinki
Tuulimyllyntie,Väderkvarnsvägen,Helsinki
Tuulitie,Vindvägen,Helsinki
Tuurholmanpolku,Turholmsstigen,Helsinki
Tykistökapteenintie,Artillerikaptenens väg,Helsinki
Tykistönkatu,Artillerigatan,Helsinki
Tyynelänkuja,Tyynelägränden,Helsinki
Tyynenmerenkatu,Stillahavsgatan,Helsinki
Tyynylaavankuja,Kuddlavegränden,Helsinki
Tyynylaavantie,Kuddlavevägen,Helsinki
Työkunnankuja,Arbetslagsgränden,Helsinki
Työmiehenkatu,Arbetaregatan,Helsinki
Työnjohtajankatu,Arbetsledaregatan,Helsinki
Työpajankatu,Verkstadsgatan,Helsinki
Tähkätie,Axvägen,Helsinki
Tähtisilmänkuja,Stjärnögas gränd,Helsinki
Ukkotuomarinkuja,Överdomargränden,Helsinki
Ulapparaitti,Fjärdstråket,Helsinki
Ulappasaarentie,Fjärdholmsvägen,Helsinki
Ullankatu,Ulrikagatan,Helsinki
Ullanlinnankatu,Ulrikasborgsgatan,Helsinki
Seurasaarentie,Fölisövägen,Helsinki
Shemeikankuja,Shemeikkagränden,Helsinki
Siamintie,Siamvägen,Helsinki
Sibeliuksenkatu,Sibeliusgatan,Helsinki
Sidekuja,Bindegränden,Helsinki
Sidetie,Bindevägen,Helsinki
Siemenkuja,Frögränden,Helsinki
Siemenpolku,Fröstigen,Helsinki
Sienikuja,Svampgränden,Helsinki
Sienitie,Svampvägen,Helsinki
Sihteerinpolku,Sektersstigen,Helsinki
Sihteerintie,Sektersvägen,Helsinki
Sihtikuja,Siktgränd,Helsinki
Siilikuja,Igelkottsgränden,Helsinki
Siilitie,Igelkottsvägen,Helsinki
Siimakuja,Metrevsgränd,Helsinki
Silatie,Seldonsvägen,Helsinki
Silkinkutojankuja,Silkesvävargränden,Helsinki
Silkkikuja,Silkesgränden,Helsinki
Silkkitie,Silkesvägen,Helsinki
Silkokuja,Slätgränden,Helsinki
Silmupolku,Knoppstigen,Helsinki
Siltakylänkuja,Brobygränden,Helsinki
Siltakyläntie,Brobyvägen,Helsinki
Siltasaarenkatu,Broholmsgatan,Helsinki
Siltasaarenkärki,Broholmsudden,Helsinki
Siltatie,Brovägen,Helsinki
Siltavoudinkuja,Brofogdegränd,Helsinki
Siltavoudintie,Brofogdevägen,Helsinki
Siltavuorenpenger,Brobergsterrassen,Helsinki
Siltavuorenranta,Brobergskajen,Helsinki
Simakuja,Mjödgränden,Helsinki
Simeonintie,Simeonsvägen,Helsinki
Sirkkalanpolku,Sirkkalastigen,Helsinki
Sirkkalanrinne,Sirkkalabrinken,Helsinki
Sirrikuja,Kärrsnäppsgränden,Helsinki
Sisarustenpolku,Syskonstigen,Helsinki
Sisarustentie,Syskonvägen,Helsinki
Sisselenkuja,Cisselegränden,Helsinki
Sisselenpolku,Cisselestigen,Helsinki
Sissosentie,Sissonens väg,Helsinki
Sitrakuja,Cittergränden,Helsinki
Sitratie,Cittervägen,Helsinki
Siuntionkatu,Sjundeågatan,Helsinki
Sjöströmintie,Sjöströmsvägen,Helsinki
Skutholminkaari,Skutholmsbågen,Helsinki
Snellmaninkatu,Snellmansgatan,Helsinki
Sofiankatu,Sofiegatan,Helsinki
Sofianlehdonkatu,Sofielundsgatan,Helsinki
Soidinkuja,Orrspelsgränden,Helsinki
Soidintie,Orrspelsvägen,Helsinki
Soihtukuja,Fackelgränden,Helsinki
Soihtupolku,Fackelstigen,Helsinki
Soininkuja,Svengränden,Helsinki
Soinintie,Svenvägen,Helsinki
Sointutie,Klangvägen,Helsinki
Soittajankuja,Musikantgränden,Helsinki
Soittajanpolku,Musikantstigen,Helsinki
Soittajantie,Musikantvägen,Helsinki
Soittajantori,Musikanttorget,Helsinki
Solakallionkuja,Svalustensgränden,Helsinki
Solakallionpää,Svalustensändan,Helsinki
Solakalliontie,Svalustensvägen,Helsinki
Solistintie,Solistvägen,Helsinki
Solnantie,Solnavägen,Helsinki
Solvikinkatu,Solviksgatan,Helsinki
Solvikinkuja,Solviksgränden,Helsinki
Somerikkotie,Klapperstensvägen,Helsinki
Somerontie,Somerovägen,Helsinki
Sompiontie,Sompiovägen,Helsinki
Soodakuja,Sodagränden,Helsinki
Sopulirinne,Lemmelbrinken,Helsinki
Sopulitie,Lemmelvägen,Helsinki
Soraharjuntie,Grusåsvägen,Helsinki
Sormuspolku,Ringstigen,Helsinki
Sorolankuja,Sorolagränden,Helsinki
Sorolantie,Sorolavägen,Helsinki
Sorsavuorenkatu,Andbergsgatan,Helsinki
Sorsavuorenrinne,Andbergsbrinken,Helsinki
Sorvaajankatu,Svarvaregatan,Helsinki
Sotasatamantie,Örlogshamnsvägen,Helsinki
Sotilasmäentie,Soldatbackavägen,Helsinki
Sotilaspellontie,Soldatåkersvägen,Helsinki
Sotkamonkuja,Sotkamogränd,Helsinki
Sotkatie,Dykandsvägen,Helsinki
Sotungintie,Sottungsbyvägen,Helsinki
Soturinkuja,Krigargränden,Helsinki
Soturinpolku,Krigarstigen,Helsinki
Soutajankuja,Roddargränden,Helsinki
Soutukuja,Roddgränden,Helsinki
Spelttipolku,Spältstigen,Helsinki
Spelttitie,Spältvägen,Helsinki
Speranskintie,Speranskijvägen,Helsinki
Stenbäckinkatu,Stenbäcksgatan,Helsinki
Steniuksentie,Steniusvägen,Helsinki
Strömbergin aukio,Strömbergsplatsen,Helsinki
Strömberginkuja,Strömbergsgränden,Helsinki
Strömberginpolku,Strömbergsstigen,Helsinki
Strömbergintie,Strömbergsvägen,Helsinki
Strömsinlahdenkuja,Strömsviksgränden,Helsinki
Strömsinlahdenpolku,Strömsviksstigen,Helsinki
Strömsintie,Strömsvägen,Helsinki
Sturenkatu,Sturegatan,Helsinki
Ståhlberginkuja,Ståhlbergsgränden,Helsinki
Ståhlbergintie,Ståhlbergsvägen,Helsinki
Sulhasenkuja,Brudgumsgränden,Helsinki
Sulkapolku,Fjäderstigen,Helsinki
Sumatrankuja,Sumatragränd,Helsinki
Sumatrantie,Sumatravägen,Helsinki
Sunilankuja,Sonabygränden,Helsinki
Sunilanpolku,Sonabystigen,Helsinki
Sunilantie,Sonabyvägen,Helsinki
Suntionpolku,Kyrkväktarstigen,Helsinki
Suokuja,Kärrgränden,Helsinki
Suolakivenkatu,Saltstensgatan,Helsinki
Suolakivenkuja,Saltstensgränden,Helsinki
Suolakivenraitti,Saltstensstråket,Helsinki
Suomenniemenkuja,Suomenniemigränden,Helsinki
Suomenniementie,Suomenniemivägen,Helsinki
Suomensuontie,Finnträskvägen,Helsinki
Suonionkatu,Suoniogatan,Helsinki
Suonlaita,Kärrlaggen,Helsinki
Suonotkontie,Kärrdäldsvägen,Helsinki
Suopursuntie,Porsvägen,Helsinki
Suovakuja,Stackgränden,Helsinki
Suovaniitynpolku,Stackängsstigen,Helsinki
Suovaniityntie,Stackängsvägen,Helsinki
Suovatie,Stackvägen,Helsinki
Susitie,Vargvägen,Helsinki
Suunnittelijankatu,Planerargatan,Helsinki
Suuntimokuja,Pejlingsgränden,Helsinki
Suuntimotie,Pejlingsvägen,Helsinki
Suurkaski,Storsveden,Helsinki
Suurmetsäntie,Storskogsvägen,Helsinki
Suursuonlaita,Storkärrskanten,Helsinki
Suursuontie,Storkärrsvägen,Helsinki
Suutarilantie,Skomakarbölevägen,Helsinki
Suutarinpolku,Skomakarstigen,Helsinki
Suutarintie,Skomakarvägen,Helsinki
Suvanne,Spakvattnet,Helsinki
Suvannontie,Suvantovägen,Helsinki
Suvanteenpolku,Spakvattensstigen,Helsinki
Suvikuja,Högsommargränden,Helsinki
Suvilahdenkatu,Söderviksgatan,Helsinki
Suvitie,Högsommarvägen,Helsinki
Svanströminkuja,Svanströmsgränden,Helsinki
Svanströminpolku,Svanströmsstigen,Helsinki
Svanströmintie,Svanströmsvägen,Helsinki
Svartvikinkuja,Svartviksgränden,Helsinki
Sven Grahnin polku,Sven Grahns stig,Helsinki
Svinhufvudinkuja,Svinhufvudsgränden,Helsinki
Svinhufvudintie,Svinhufvudsvägen,Helsinki
Sylvesterinkuja,Sylvestergränden,Helsinki
Sylvesterintie,Sylvestervägen,Helsinki
Sysimiehenkuja,Kolargränden,Helsinki
Sysimiehenpolku,Kolarstigen,Helsinki
Sysimiehentie,Kolarvägen,Helsinki
Syyriankatu,Syriagatan,Helsinki
Syystie,Höstvägen,Helsinki
Syysviirunkuja,Höststrimlingsgränden,Helsinki
Sädekuja,Solstrålegränden,Helsinki
Sädepolku,Solstrålestigen,Helsinki
Sädetie,Solstrålevägen,Helsinki
Sähkölaitoksentie,Elverksvägen,Helsinki
Sähköttäjänkatu,Telegrafistgatan,Helsinki
Säkkikatu,Säckgatan,Helsinki
Säkylänkuja,Säkylägränden,Helsinki
Säkyläntie,Säkylävägen,Helsinki
Sänkbackankuja,Sänkbackagränden,Helsinki
Sänkikuja,Stubbgärdesgränden,Helsinki
Sänkitie,Stubbgärdesvägen,Helsinki
Särkikuja,Mörtgränd,Helsinki
Särkiniemenpolku,Mörtnässtigen,Helsinki
Särkiniementie,Mörtnäsvägen,Helsinki
Säterinportti,Säteriporten,Helsinki
Säterintie,Säterivägen,Helsinki
Säveltie,Melodivägen,Helsinki
Säynäskuja,Idgränden,Helsinki
Säynäslahdentie,Idviksvägen,Helsinki
Sääskikuja,Knottgränden,Helsinki
Säästöpankinranta,Sparbankskajen,Helsinki
Sörnäisten rantatie,Sörnäs strandväg,Helsinki
Sörnäistenkatu,Sörnäsgatan,Helsinki
Sörnäistenlaituri,Sörnäskajen,Helsinki
Taavetinaukio,Taavettiplatsen,Helsinki
Taavetinkuja,Taavettigränden,Helsinki
Taavetti Laitisen katu,Taavetti Laitinens gata,Helsinki
Taavinkuja,Davidsgränden,Helsinki
Taimistontie,Plantskolevägen,Helsinki
Taitajanpolku,Fackmannastigen,Helsinki
Taiteentekijäntie,Konstnärsvägen,Helsinki
Taivaankansi,Himlavalvet,Helsinki
Taivaanvuohentie,Beckasinvägen,Helsinki
Taivaskalliontie,Himmelsbergsvägen,Helsinki
Takalankuja,Takalagränden,Helsinki
Takalanrinne,Takalabrinken,Helsinki
Takalantie,Takalavägen,Helsinki
Takametsäntie,Bakskogsvägen,Helsinki
Takaniementie,Taxnäsvägen,Helsinki
Takaniitynkuja,Utängsgränden,Helsinki
Takaniityntie,Utängsvägen,Helsinki
Takilatie,Tackelvägen,Helsinki
Takkapolku,Spiselstigen,Helsinki
Takkatie,Spiselvägen,Helsinki
Takomotie,Smedjevägen,Helsinki
Takoraudantie,Smidesjärnsvägen,Helsinki
Talin puistotie,Taliallén,Helsinki
Talitiaistie,Talgmesvägen,Helsinki
Talkootie,Talkovägen,Helsinki
Tallbergin puistotie,Tallbergs allén,Helsinki
Tallberginkatu,Tallbergsgatan,Helsinki
Tallikuja,Stallgränd,Helsinki
Tallinnanaukio,Revalsplanen,Helsinki
Talonpojantie,Bondevägen,Helsinki
Talontie,Hemmansvägen,Helsinki
Talosaarentie,Husövägen,Helsinki
Talttakuja,Mejselgränden,Helsinki
Talttatie,Mejselvägen,Helsinki
Talvelantie,Talvelavägen,Helsinki
Tammasaarenkatu,Märaholmsgatan,Helsinki
Tammasaarenlaituri,Märaholmskajen,Helsinki
Tammasaarenranta,Märaholmsstranden,Helsinki
Tamminiementie,Ekuddsvägen,Helsinki
Tammisalontie,Tammelundsvägen,Helsinki
Tammitie,Ekallén,Helsinki
Tamppitie,Stampvägen,Helsinki
Tanelintie,Danielsvägen,Helsinki
Tanhuankuja,Tungränden,Helsinki
Tanhuantie,Tunvägen,Helsinki
Tanotorventie,Näverlursvägen,Helsinki
Tapanilankaari,Mosabackabågen,Helsinki
Tapaninkallio,Staffansberget,Helsinki
Tapaninvainiontie,Staffansslättsvägen,Helsinki
Tapiolantie,Tapiolavägen,Helsinki
Tapperinkuja,Tappersgränden,Helsinki
Tapulikaupungintie,Stapelstadsvägen,Helsinki
Tarkk'ampujankatu,Skarpskyttegatan,Helsinki
Tasaisenpellontie,Flatåkersvägen,Helsinki
Tasankotie,Slättvägen,Helsinki
Tattariharjunkuja,Tattaråsgränden,Helsinki
Tattariharjuntie,Tattaråsvägen,Helsinki
Tattarisuontie,Tattarmossvägen,Helsinki
Tatti,Soppen,Helsinki
Taulutie,Tavelvägen,Helsinki
Tavaststjernankatu,Tavaststjernagatan,Helsinki
Teemuntie,Nikodemusvägen,Helsinki
Televisiokatu,Televisionsgatan,Helsinki
Teljokuja,Trallgränden,Helsinki
Teljäntie,Täljevägen,Helsinki
Telkkäkuja,Knipgränd,Helsinki
Telttakuja,Tältgränden,Helsinki
Temppelikatu,Tempelgatan,Helsinki
Tenavatie,Pojkbytingsvägen,Helsinki
Tenholantie,Tenalavägen,Helsinki
Tenhonkuja,Tenhogränden,Helsinki
Tenhonporras,Tenhotrappan,Helsinki
Tennispalatsinaukio,Tennispalatsskvären,Helsinki
Teollisuuskatu,Industrigatan,Helsinki
Teollisuusneuvoksenkatu,Industrirådsgatan,Helsinki
Terhotie,Ekollonvägen,Helsinki
Terrinkuja,Terrigränden,Helsinki
Terrintie,Terrivägen,Helsinki
Tervapääskynkuja,Tornsvalugränden,Helsinki
Tervapääskynpolku,Tornsvalustigen,Helsinki
Tervasaarenkannas,Tjärholmsnäset,Helsinki
Tervastie,Tjärvedsvägen,Helsinki
Terveystie,Hälsovägen,Helsinki
Teräkuja,Bettgränden,Helsinki
Teuvo Pakkalan tie,Teuvo Pakkalas väg,Helsinki
Tietokuja,Datagränden,Helsinki
Tiilentekijänpolku,Tegelslagarstigen,Helsinki
Tiilimäki,Tegelbacken,Helsinki
Tiilipolku,Tegelstigen,Helsinki
Tiilirinne,Tegelbrinken,Helsinki
Tiiliruukintie,Tegelbruksvägen,Helsinki
Tiirasaarentie,Tirholmsvägen,Helsinki
Tiirismaantie,Tiirismaavägen,Helsinki
Tiistellinginpolku,Tistelängsstigen,Helsinki
Tikanpolku,Hackspettsstigen,Helsinki
Tikkurikuja,Dickurgränden,Helsinki
Tilanhoitajankaari,Förvaltarbågen,Helsinki
Tilhikuja,Rönntrastgränden,Helsinki
Tilhipolku,Rönntraststigen,Helsinki
Tilhitie,Rönntrastvägen,Helsinki
Tilkankatu,Tilkgatan,Helsinki
Tilkankuja,Tilkkagränden,Helsinki
Tilkantori,Tilktorget,Helsinki
Tilkanvierto,Tilkkalänken,Helsinki
Tilkepolku,Drevstigen,Helsinki
Timonkuja,Timogränden,Helsinki
Timoteikuja,Timotejgränden,Helsinki
Tinasepäntie,Tenngjutarvägen,Helsinki
Tinatie,Tennvägen,Helsinki
Tivolitie,Tivolivägen,Helsinki
Toinen linja,Andra linjen,Helsinki
Toini Muonan katu,Toini Muonas gata,Helsinki
Toini Muonan piha,Toini Muonas gård,Helsinki
Toiskantie,Anderstuvägen,Helsinki
Toiskantori,Anderstutorget,Helsinki
Toivonkatu,Toivogatan,Helsinki
Tolarintie,Tolarivägen,Helsinki
Tollinpolku,Tollsstigen,Helsinki
Tollintie,Tollsvägen,Helsinki
Tomaattikuja,Tomatgränden,Helsinki
Tonttuvuorentie,Tomtebergsvägen,Helsinki
Topeliuksenkatu,Topeliusgatan,Helsinki
Vemmelkuja,Krumträgränden,Helsinki
Veneentekijänkaari,Båtbyggarsvängen,Helsinki
Veneentekijänkuja,Båtbyggargränden,Helsinki
Veneentekijäntie,Båtbyggarvägen,Helsinki
Venemestarintie,Båtmästarvägen,Helsinki
Venlanpolku,Vendlasstigen,Helsinki
Venttiilikuja,Ventilgränden,Helsinki
Verkakuja,Klädesgränden,Helsinki
Verkkopolku,Nätstigen,Helsinki
Verkkosaarenkatu,Nätholmsgatan,Helsinki
Verkkotie,Nätvägen,Helsinki
Veropellontie,Skattåkersvägen,Helsinki
Versokuja,Blomskottsgränden,Helsinki
Veräjä,Grinden,Helsinki
Veräjämäenkuja,Grindbackagränd,Helsinki
Veräjämäenpolku,Grindbackastigen,Helsinki
Veräjämäentie,Grindbackavägen,Helsinki
Veräjänkorva,Grindstolpen,Helsinki
Vesakkotie,Snårvägen,Helsinki
Vesalantie,Ärvingsvägen,Helsinki
Vesannontie,Vesantovägen,Helsinki
Vesikuja,Vattengränden,Helsinki
Vesilinnankatu,Vattenborgsgatan,Helsinki
Vesimiehentie,Vattumansvägen,Helsinki
Vesimyllyntie,Vattenkvarnsvägen,Helsinki
Vesirattaantie,Vattenhjulsvägen,Helsinki
Vesitasontie,Sjöflygplansvägen,Helsinki
Vespertie,Vespervägen,Helsinki
Vesuripolku,Kvistyxstigen,Helsinki
Vesuritie,Kvistyxvägen,Helsinki
Victor Hartwallin polku,Victor Hartwalls stig,Helsinki
Viertolantie,Viertolavägen,Helsinki
Viestitie,Stafettvägen,Helsinki
Vihdintie,Vichtisvägen,Helsinki
Vihervarpusenpolku,Grönsiskstigen,Helsinki
Vihervarpusentie,Grönsiskvägen,Helsinki
Vihtakuja,Kvastgränden,Helsinki
Vihtorinkuja,Viktorsgränden,Helsinki
Viidenrajantie,Femgränsvägen,Helsinki
Viides linja,Femte linjen,Helsinki
Viikinginkuja,Vikingagränden,Helsinki
Viikingintie,Vikingavägen,Helsinki
Viikinkaari,Viksbågen,Helsinki
Viikinmäentie,Viksbergsvägen,Helsinki
Viikinportinkatu,Viksportsgatan,Helsinki
Viikinportti,Viksporten,Helsinki
Viikinraitti,Viksstråket,Helsinki
Viikintie,Viksvägen,Helsinki
Viikintori,Vikstorget,Helsinki
Viiktorpantie,Viktorpsvägen,Helsinki
Viilarintie,Filarvägen,Helsinki
Viinenkuja,Kogergränden,Helsinki
Viinentie,Kogervägen,Helsinki
Viipurinkatu,Viborgsgatan,Helsinki
Viitasuonkuja,Hultkärrsgränden,Helsinki
Viitasuontie,Hultkärrsvägen,Helsinki
Viittapolku,Mantelstigen,Helsinki
Vikkullantie,Vikkullavägen,Helsinki
Viklakuja,Snäppgränd,Helsinki
Vilhonkatu,Vilhelmsgatan,Helsinki
Vilhonvuorenkatu,Vilhelmsbergsgatan,Helsinki
Vilhonvuorenkuja,Vilhelmsbergsgränd,Helsinki
Viljatie,Spannmålsvägen,Helsinki
Viljelijäntie,Odlarvägen,Helsinki
Vilkastuksentie,Vilkastusvägen,Helsinki
Vilppulantie,Filpusvägen,Helsinki
Vilsandinkuja,Vilsandigränden,Helsinki
Violankatu,Violagatan,Helsinki
Violankuja,Violagränden,Helsinki
Vipusentie,Vipunenvägen,Helsinki
Virolahdentie,Vederlaxvägen,Helsinki
Vironkatu,Estnäsgatan,Helsinki
Virtaintie,Virdoisvägen,Helsinki
Virvakuja,Irrblossgränden,Helsinki
Virvatulentie,Irrblossvägen,Helsinki
Visbynkatu,Visbygatan,Helsinki
Viskaalintie,Fiskalsvägen,Helsinki
Viskurikuja,Kastgränden,Helsinki
Vislauskuja,Visselgränden,Helsinki
Vitsaskuja,Hankgränden,Helsinki
Vitsastie,Hankvägen,Helsinki
Viulupolku,Fiolstigen,Helsinki
Viulutie,Fiolvägen,Helsinki
Voikukantie,Smörblommevägen,Helsinki
Voimapolku,Kraftstigen,Helsinki
Von Daehnin katu,Von Daehns gata,Helsinki
Voudintie,Fogdevägen,Helsinki
Vouti Björnramin kuja,Fogden Björnrams gränd,Helsinki
Vuohikuja,Getgränden,Helsinki
Vuokraajanpolku,Arrendatorsstigen,Helsinki
Vuolukiventie,Täljstensvägen,Helsinki
Vuorenjuurenpolku,Bergsfotsstigen,Helsinki
Vuorenjuuri,Bergsfoten,Helsinki
Vuorenpeikontie,Bergtrollsvägen,Helsinki
Vuorensyrjä,Bergssidan,Helsinki
Vuorikatu,Berggatan,Helsinki
Vuorikummunpolku,Bergkullastigen,Helsinki
Vuorikummuntie,Bergkullavägen,Helsinki
Vuorilahdentie,Bergsviksvägen,Helsinki
Vuorilinnakkeenpolku,Bergfortsstigen,Helsinki
Vuorilinnakkeentie,Bergfortsvägen,Helsinki
Vuorimiehenkatu,Bergmansgatan,Helsinki
Vuorimiehenpuistikko,Bergmansskvären,Helsinki
Vuorineuvoksentie,Bergsrådsvägen,Helsinki
Vuosaaren satamatie,Nordsjö hamnväg,Helsinki
Vuosaarentie,Nordsjövägen,Helsinki
Vuotie,Norvägen,Helsinki
Vyökatu,Gördelgatan,Helsinki
Väentuvanpolku,Folkstugestigen,Helsinki
Vähäkaski,Lillsveden,Helsinki
Vähäniitynkuja,Lillängsgränden,Helsinki
Vähäniityntie,Lillängsvägen,Helsinki
Vähäntuvantie,Lillstuvägen,Helsinki
Väinämöisenkatu,Väinämöinengatan,Helsinki
Väinö Auerin katu,Väinö Auers gata,Helsinki
Väinölänkatu,Väinölägatan,Helsinki
Väinölänkuja,Väinölägränd,Helsinki
Välimetsänkuja,Mellanskogsgränd,Helsinki
Välimetsäntie,Mellanskogsvägen,Helsinki
Välipolku,Mittstigen,Helsinki
Välitalontie,Mellangårdsvägen,Helsinki
Välskärinkatu,Fältskärsgatan,Helsinki
Vänrikki Stoolin katu,Fänrik Ståls gata,Helsinki
Värikuja,Färggränden,Helsinki
Värjärintie,Färgarvägen,Helsinki
Värälänkuja,Värälägränden,Helsinki
Västäräkintie,Sädesärlevägen,Helsinki
Väylänrinne,Båtledsbrinken,Helsinki
Vääksynkuja,Vääksygränd,Helsinki
Vääksyntie,Vääksyvägen,Helsinki
Väärämäentie,Vindobackavägen,Helsinki
Walentin Chorellin tie,Walentin Chorells väg,Helsinki
Wallininkatu,Wallinsgatan,Helsinki
Wallininkuja,Wallinsgränd,Helsinki
Wavulinintie,Wavulinsvägen,Helsinki
Wecksellintie,Wecksellsvägen,Helsinki
Willebrandinkuja,Willebrandsgränden,Helsinki
Willebrandintie,Willebrandsvägen,Helsinki
Winqvistinkatu,Winqvistsgatan,Helsinki
Wäinö Aaltosen tie,Wäinö Aaltonens väg,Helsinki
Wäinönkuja,Wäinögränden,Helsinki
Yhdistystie,Föreningsvägen,Helsinki
Yhdyskunnantie,Samhällsvägen,Helsinki
Yhteistuvankuja,Sambyggesgränden,Helsinki
Ylerminkuja,Ylermigränden,Helsinki
Ylerminpolku,Ylermistigen,Helsinki
Ylermintie,Ylermivägen,Helsinki
Yllästunturintie,Yllästunturivägen,Helsinki
Ylä-Fallin kuja,Övre Fallsgränden,Helsinki
Ylä-Fallin polku,Övre Fallsstigen,Helsinki
Ylä-Fallin tie,Övre Fallsvägen,Helsinki
Ylä-Malmin tori,Övre Malms torg,Helsinki
Yläkaskenkuja,Högsvedsgränden,Helsinki
Äijänpolku,Bisastigen,Helsinki
Ässänrinne,Ässäbrinken,Helsinki
Örskinkuja,Örskisgränden,Helsinki
Örskintie,Örskisvägen,Helsinki
Uudenkaupungintie,Nystadsvägen,Helsinki
Uudenmaankatu,Nylandsgatan,Helsinki
Uudenpellonkuja,Nyåkersgränden,Helsinki
Uudenpellonpolku,Nyåkersstigen,Helsinki
Uudentuvantie,Nystuguvägen,Helsinki
Uudisraivaajankuja,Nyröjargränden,Helsinki
Uudisraivaajanpolku,Nyröjarstigen,Helsinki
Uudisraivaajantie,Nyröjarvägen,Helsinki
Uunilinnunkuja,Lövsångargränden,Helsinki
Uunilinnunpolku,Lövsångarstigen,Helsinki
Uunisepäntie,Ugnsmakarvägen,Helsinki
Uurtajantie,Laggarevägen,Helsinki
Uusi Porvoontie,Nya Borgåvägen,Helsinki
Uussillanrinne,Nybrobrinken,Helsinki
